% 
% 
@RELATION GCH 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE 16 REAL
@ATTRIBUTE 17 REAL
@ATTRIBUTE 18 REAL
@ATTRIBUTE 19 REAL
@ATTRIBUTE 20 REAL
@ATTRIBUTE 21 REAL
@ATTRIBUTE 22 REAL
@ATTRIBUTE 23 REAL
@ATTRIBUTE 24 REAL
@ATTRIBUTE 25 REAL
@ATTRIBUTE 26 REAL
@ATTRIBUTE 27 REAL
@ATTRIBUTE 28 REAL
@ATTRIBUTE 29 REAL
@ATTRIBUTE 30 REAL
@ATTRIBUTE 31 REAL
@ATTRIBUTE 32 REAL
@ATTRIBUTE 33 REAL
@ATTRIBUTE 34 REAL
@ATTRIBUTE 35 REAL
@ATTRIBUTE 36 REAL
@ATTRIBUTE 37 REAL
@ATTRIBUTE 38 REAL
@ATTRIBUTE 39 REAL
@ATTRIBUTE 40 REAL
@ATTRIBUTE 41 REAL
@ATTRIBUTE 42 REAL
@ATTRIBUTE 43 REAL
@ATTRIBUTE 44 REAL
@ATTRIBUTE 45 REAL
@ATTRIBUTE 46 REAL
@ATTRIBUTE 47 REAL
@ATTRIBUTE 48 REAL
@ATTRIBUTE 49 REAL
@ATTRIBUTE 50 REAL
@ATTRIBUTE 51 REAL
@ATTRIBUTE 52 REAL
@ATTRIBUTE 53 REAL
@ATTRIBUTE 54 REAL
@ATTRIBUTE 55 REAL
@ATTRIBUTE 56 REAL
@ATTRIBUTE 57 REAL
@ATTRIBUTE 58 REAL
@ATTRIBUTE 59 REAL
@ATTRIBUTE 60 REAL
@ATTRIBUTE 61 REAL
@ATTRIBUTE 62 REAL
@ATTRIBUTE 63 REAL
@ATTRIBUTE 64 REAL
@ATTRIBUTE 65 REAL
@ATTRIBUTE 66 REAL
@ATTRIBUTE class {TER, SAN, FAB, CLO, FOO, FLO, LEA, WAT, STO, BAR, WHE, MIS, TIL, WOO, BUI, GRA, BRI, PAI, MET} 

@DATA 
0.0,0.0,35.0,456.0,1039.0,1467.0,1749.0,1836.0,1755.0,1690.0,1437.0,1233.0,951.0,845.0,650.0,510.0,377.0,201.0,93.0,43.0,16.0,1.0,0.0,0.0,108.0,1108.0,2181.0,2517.0,2396.0,2133.0,1766.0,1366.0,1015.0,737.0,481.0,296.0,146.0,70.0,43.0,16.0,4.0,1.0,0.0,0.0,0.0,1.0,590.0,2355.0,2899.0,2621.0,2225.0,1743.0,1361.0,961.0,712.0,438.0,250.0,120.0,60.0,34.0,9.0,5.0,0.0,0.0,0.0,0.0,FAB
0.0,0.0,0.0,4.0,18.0,83.0,233.0,471.0,1084.0,1929.0,3039.0,3577.0,2979.0,1838.0,787.0,268.0,59.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,105.0,574.0,1815.0,3383.0,4423.0,3733.0,1749.0,472.0,113.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,66.0,411.0,1832.0,4213.0,5454.0,3419.0,852.0,124.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAB
0.0,0.0,0.0,0.0,0.0,0.0,16.0,230.0,899.0,1910.0,2868.0,3108.0,2761.0,2003.0,1276.0,680.0,380.0,169.0,66.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,186.0,912.0,2180.0,3178.0,3382.0,2663.0,1806.0,1051.0,540.0,290.0,118.0,54.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,522.0,1690.0,3134.0,3547.0,3124.0,2037.0,1191.0,595.0,295.0,114.0,53.0,17.0,4.0,1.0,0.0,0.0,FAB
0.0,0.0,1312.0,964.0,867.0,852.0,919.0,850.0,788.0,798.0,748.0,733.0,727.0,760.0,829.0,832.0,859.0,883.0,947.0,817.0,668.0,231.0,0.0,21.0,1853.0,957.0,1037.0,1146.0,1033.0,990.0,925.0,884.0,849.0,866.0,892.0,863.0,863.0,800.0,742.0,597.0,478.0,357.0,198.0,33.0,0.0,74.0,2599.0,1492.0,1433.0,1250.0,1138.0,1047.0,992.0,1003.0,1008.0,968.0,821.0,748.0,597.0,451.0,334.0,222.0,120.0,66.0,19.0,2.0,FAB
0.0,0.0,364.0,1165.0,712.0,806.0,866.0,875.0,853.0,839.0,831.0,778.0,847.0,816.0,808.0,897.0,931.0,986.0,989.0,920.0,872.0,229.0,0.0,1.0,1130.0,875.0,894.0,1005.0,1053.0,1050.0,951.0,971.0,955.0,882.0,938.0,901.0,897.0,951.0,819.0,748.0,595.0,458.0,266.0,44.0,0.0,25.0,1698.0,1366.0,1304.0,1374.0,1186.0,1116.0,1122.0,1062.0,1029.0,997.0,941.0,861.0,682.0,610.0,454.0,277.0,171.0,79.0,24.0,6.0,FAB
0.0,0.0,1337.0,894.0,876.0,922.0,908.0,917.0,870.0,822.0,801.0,819.0,742.0,762.0,813.0,816.0,856.0,867.0,863.0,701.0,621.0,177.0,0.0,79.0,1753.0,994.0,1088.0,1163.0,1122.0,1000.0,1006.0,907.0,917.0,815.0,878.0,829.0,786.0,758.0,661.0,591.0,473.0,356.0,175.0,33.0,0.0,248.0,2617.0,1547.0,1463.0,1319.0,1201.0,1063.0,1050.0,1005.0,954.0,844.0,744.0,704.0,528.0,418.0,317.0,183.0,98.0,53.0,23.0,5.0,FAB
0.0,0.0,22.0,155.0,318.0,299.0,379.0,551.0,739.0,977.0,1227.0,1379.0,1536.0,1651.0,1758.0,1593.0,1506.0,1166.0,738.0,327.0,61.0,2.0,0.0,0.0,48.0,240.0,419.0,577.0,859.0,1219.0,1659.0,1740.0,2062.0,2029.0,1790.0,1472.0,1075.0,700.0,346.0,110.0,35.0,4.0,0.0,0.0,0.0,1.0,228.0,691.0,1019.0,1426.0,1952.0,2191.0,2364.0,2128.0,1811.0,1257.0,786.0,367.0,117.0,38.0,7.0,1.0,0.0,0.0,0.0,0.0,FAB
0.0,0.0,33.0,185.0,335.0,331.0,432.0,560.0,705.0,978.0,1159.0,1437.0,1543.0,1544.0,1670.0,1605.0,1369.0,1113.0,797.0,432.0,151.0,5.0,0.0,0.0,64.0,279.0,433.0,631.0,833.0,1174.0,1558.0,1893.0,1961.0,1926.0,1828.0,1413.0,1033.0,676.0,391.0,183.0,79.0,27.0,2.0,0.0,0.0,0.0,241.0,810.0,1075.0,1505.0,1947.0,2165.0,2190.0,2086.0,1660.0,1144.0,776.0,418.0,232.0,74.0,42.0,15.0,4.0,0.0,0.0,0.0,FAB
0.0,0.0,171.0,700.0,575.0,532.0,602.0,728.0,949.0,1187.0,1439.0,1496.0,1362.0,1131.0,1038.0,1066.0,990.0,817.0,709.0,558.0,259.0,75.0,0.0,0.0,506.0,939.0,704.0,888.0,1267.0,1739.0,1914.0,1660.0,1257.0,1101.0,1019.0,922.0,797.0,710.0,450.0,258.0,131.0,52.0,52.0,18.0,0.0,168.0,1302.0,961.0,1351.0,1799.0,1954.0,1743.0,1372.0,1244.0,1037.0,934.0,828.0,707.0,419.0,281.0,123.0,64.0,41.0,24.0,25.0,7.0,FAB
0.0,0.0,6.0,380.0,1201.0,717.0,648.0,662.0,747.0,926.0,943.0,1103.0,1237.0,1356.0,1506.0,1413.0,1144.0,932.0,697.0,478.0,239.0,49.0,0.0,0.0,110.0,1425.0,948.0,831.0,904.0,1159.0,1191.0,1439.0,1549.0,1589.0,1492.0,1079.0,881.0,644.0,518.0,304.0,189.0,86.0,38.0,8.0,0.0,42.0,1496.0,1175.0,946.0,1094.0,1314.0,1453.0,1642.0,1595.0,1456.0,1196.0,937.0,670.0,513.0,393.0,216.0,125.0,70.0,34.0,11.0,6.0,FAB
0.0,0.0,0.0,8.0,54.0,105.0,250.0,412.0,604.0,787.0,1014.0,1112.0,1381.0,1590.0,1772.0,1711.0,1670.0,1462.0,1122.0,794.0,465.0,71.0,0.0,0.0,35.0,356.0,1230.0,2249.0,3147.0,2900.0,2324.0,1441.0,1026.0,656.0,423.0,259.0,183.0,81.0,44.0,22.0,7.0,1.0,0.0,0.0,0.0,1537.0,5027.0,4041.0,2203.0,1295.0,813.0,609.0,367.0,239.0,142.0,66.0,32.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAB
0.0,0.0,0.0,2.0,13.0,57.0,161.0,280.0,465.0,654.0,839.0,1028.0,1190.0,1524.0,1616.0,1813.0,1710.0,1526.0,1324.0,985.0,849.0,348.0,0.0,0.0,16.0,277.0,1034.0,1990.0,2822.0,3043.0,2366.0,1681.0,1122.0,720.0,495.0,326.0,199.0,126.0,80.0,47.0,20.0,13.0,7.0,0.0,5.0,1723.0,4365.0,4036.0,2473.0,1413.0,896.0,581.0,394.0,219.0,150.0,67.0,33.0,16.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,FAB
0.0,0.0,58.0,25.0,48.0,118.0,240.0,444.0,767.0,1195.0,1768.0,2273.0,2787.0,2583.0,2043.0,1293.0,588.0,145.0,9.0,0.0,0.0,0.0,0.0,21.0,58.0,30.0,106.0,247.0,475.0,874.0,1405.0,2106.0,2755.0,2940.0,2448.0,1708.0,858.0,307.0,44.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,50.0,101.0,234.0,437.0,791.0,1317.0,1930.0,2520.0,2897.0,2585.0,1839.0,1074.0,460.0,99.0,10.0,0.0,0.0,0.0,0.0,0.0,FAB
0.0,0.0,0.0,0.0,0.0,0.0,15.0,133.0,574.0,1638.0,2783.0,3493.0,3300.0,2461.0,1271.0,513.0,160.0,37.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,90.0,548.0,1788.0,3233.0,3945.0,3348.0,2134.0,909.0,278.0,85.0,13.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,327.0,1260.0,2732.0,3854.0,3734.0,2628.0,1243.0,410.0,131.0,17.0,4.0,0.0,1.0,0.0,0.0,0.0,FAB
0.0,0.0,0.0,0.0,0.0,0.0,5.0,44.0,234.0,802.0,1895.0,3002.0,3505.0,3250.0,2226.0,1018.0,317.0,74.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,166.0,799.0,2046.0,3370.0,3830.0,3231.0,1937.0,709.0,224.0,40.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,111.0,589.0,1532.0,2804.0,3762.0,3474.0,2460.0,1166.0,363.0,88.0,14.0,0.0,0.0,0.0,0.0,0.0,FAB
2075.0,4024.0,2227.0,1257.0,712.0,556.0,415.0,420.0,343.0,351.0,331.0,324.0,340.0,369.0,349.0,429.0,487.0,575.0,589.0,202.0,9.0,0.0,2032.0,2956.0,2537.0,1918.0,1327.0,990.0,814.0,694.0,692.0,829.0,902.0,439.0,197.0,47.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8670.0,5952.0,1224.0,403.0,100.0,25.0,3.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLO
1470.0,4128.0,1964.0,1057.0,704.0,527.0,445.0,435.0,428.0,413.0,443.0,486.0,524.0,617.0,770.0,989.0,861.0,123.0,0.0,0.0,0.0,0.0,1279.0,3148.0,2843.0,1873.0,1293.0,996.0,940.0,1080.0,1352.0,961.0,522.0,95.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11893.0,3613.0,652.0,167.0,35.0,16.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLO
0.0,0.0,684.0,726.0,569.0,514.0,648.0,893.0,1090.0,1172.0,1137.0,1161.0,1177.0,1295.0,1311.0,1350.0,1316.0,1064.0,272.0,5.0,0.0,0.0,0.0,2.0,796.0,1196.0,1383.0,1664.0,1515.0,1508.0,1497.0,1514.0,1443.0,1353.0,1196.0,938.0,346.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,1169.0,656.0,657.0,792.0,992.0,1096.0,1130.0,1057.0,1048.0,1109.0,1090.0,1121.0,1144.0,1121.0,1004.0,722.0,153.0,4.0,0.0,0.0,FLO
0.0,0.0,124.0,494.0,662.0,660.0,686.0,607.0,825.0,998.0,981.0,1012.0,1265.0,1420.0,1416.0,1731.0,2334.0,1115.0,54.0,0.0,0.0,0.0,0.0,2.0,407.0,968.0,1456.0,1517.0,1512.0,1439.0,1318.0,1383.0,1354.0,1721.0,1912.0,1213.0,180.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,732.0,872.0,748.0,664.0,697.0,861.0,907.0,986.0,1036.0,1157.0,1136.0,1166.0,1400.0,1992.0,1686.0,284.0,3.0,0.0,0.0,0.0,FLO
0.0,0.0,0.0,0.0,0.0,32.0,172.0,327.0,524.0,825.0,1165.0,1715.0,2112.0,2090.0,1637.0,1440.0,1137.0,1032.0,850.0,617.0,524.0,185.0,0.0,0.0,0.0,0.0,43.0,240.0,320.0,538.0,812.0,1104.0,1448.0,2007.0,2202.0,1885.0,1676.0,1297.0,1005.0,728.0,503.0,359.0,171.0,46.0,0.0,0.0,0.0,1.0,66.0,364.0,551.0,785.0,1059.0,1335.0,1734.0,2140.0,1853.0,1500.0,1196.0,1024.0,871.0,636.0,526.0,412.0,238.0,93.0,FLO
0.0,0.0,0.0,0.0,81.0,208.0,175.0,179.0,248.0,354.0,453.0,764.0,945.0,1197.0,1390.0,1636.0,1821.0,2120.0,1959.0,1682.0,1038.0,134.0,0.0,0.0,0.0,8.0,139.0,211.0,207.0,259.0,400.0,617.0,879.0,1081.0,1262.0,1525.0,1727.0,2095.0,2214.0,1955.0,1405.0,382.0,18.0,0.0,0.0,0.0,7.0,279.0,194.0,226.0,285.0,348.0,535.0,767.0,1062.0,1226.0,1393.0,1579.0,1689.0,1702.0,1706.0,1504.0,1175.0,622.0,84.0,1.0,FLO
0.0,0.0,0.0,0.0,0.0,5.0,28.0,60.0,80.0,93.0,166.0,232.0,751.0,1250.0,1209.0,1243.0,1523.0,1855.0,2141.0,2523.0,2384.0,841.0,0.0,0.0,0.0,0.0,14.0,43.0,57.0,117.0,141.0,192.0,491.0,1099.0,1346.0,1179.0,1404.0,1744.0,2237.0,2747.0,2628.0,889.0,51.0,5.0,0.0,0.0,0.0,7.0,69.0,103.0,157.0,177.0,215.0,540.0,979.0,1297.0,1109.0,1061.0,1309.0,1515.0,1743.0,1939.0,2143.0,1535.0,447.0,39.0,FLO
0.0,0.0,0.0,5.0,56.0,105.0,108.0,151.0,158.0,273.0,459.0,1000.0,1299.0,1393.0,1476.0,1757.0,2118.0,2176.0,2158.0,1359.0,317.0,16.0,0.0,0.0,0.0,14.0,70.0,107.0,148.0,175.0,290.0,468.0,962.0,1500.0,1612.0,1849.0,2214.0,2536.0,2538.0,1628.0,260.0,13.0,0.0,0.0,0.0,0.0,5.0,119.0,185.0,189.0,213.0,347.0,610.0,1056.0,1312.0,1338.0,1396.0,1547.0,1787.0,1875.0,1960.0,1629.0,730.0,86.0,0.0,0.0,FLO
0.0,0.0,106.0,245.0,282.0,337.0,392.0,433.0,507.0,574.0,630.0,746.0,943.0,1233.0,1579.0,1924.0,2095.0,1767.0,1354.0,778.0,392.0,67.0,0.0,253.0,557.0,658.0,761.0,901.0,1081.0,1414.0,1712.0,2101.0,2127.0,1793.0,1275.0,785.0,495.0,253.0,123.0,63.0,22.0,8.0,2.0,0.0,365.0,1122.0,1195.0,1591.0,2139.0,2630.0,2637.0,1984.0,1298.0,703.0,384.0,202.0,92.0,29.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FOO
0.0,164.0,764.0,1044.0,1220.0,1203.0,1235.0,1070.0,950.0,682.0,612.0,570.0,490.0,477.0,434.0,422.0,456.0,451.0,465.0,619.0,992.0,2064.0,84.0,2261.0,2036.0,1806.0,1169.0,882.0,670.0,549.0,474.0,449.0,379.0,374.0,368.0,365.0,356.0,360.0,428.0,408.0,469.0,580.0,912.0,1005.0,3109.0,2941.0,1642.0,951.0,673.0,543.0,451.0,417.0,364.0,407.0,356.0,332.0,352.0,352.0,323.0,329.0,342.0,317.0,350.0,444.0,562.0,827.0,FOO
0.0,0.0,7.0,122.0,226.0,309.0,327.0,416.0,517.0,593.0,689.0,797.0,945.0,1067.0,1208.0,1371.0,1616.0,1664.0,1627.0,1336.0,1064.0,483.0,0.0,41.0,450.0,650.0,908.0,1090.0,1400.0,1566.0,1779.0,1825.0,1837.0,1513.0,1182.0,809.0,489.0,348.0,224.0,117.0,76.0,46.0,25.0,9.0,184.0,1107.0,1615.0,2126.0,2341.0,2440.0,2178.0,1571.0,1070.0,702.0,411.0,293.0,150.0,84.0,36.0,29.0,11.0,7.0,8.0,9.0,8.0,4.0,FOO
0.0,0.0,1132.0,2176.0,1461.0,1048.0,800.0,698.0,618.0,584.0,561.0,528.0,547.0,579.0,599.0,560.0,552.0,591.0,624.0,630.0,909.0,1187.0,0.0,0.0,2803.0,2572.0,1412.0,1018.0,873.0,829.0,780.0,789.0,648.0,599.0,625.0,517.0,463.0,424.0,399.0,361.0,317.0,283.0,316.0,356.0,0.0,340.0,5777.0,1849.0,1351.0,1106.0,932.0,783.0,699.0,612.0,447.0,432.0,366.0,301.0,265.0,214.0,180.0,179.0,152.0,136.0,146.0,117.0,FOO
1264.0,2028.0,1424.0,1257.0,1159.0,1076.0,998.0,933.0,882.0,776.0,717.0,672.0,582.0,506.0,429.0,399.0,353.0,254.0,234.0,194.0,168.0,79.0,63.0,3173.0,2052.0,1770.0,1695.0,1588.0,1293.0,1087.0,896.0,676.0,544.0,383.0,323.0,271.0,175.0,118.0,100.0,66.0,54.0,36.0,16.0,5.0,0.0,2039.0,4090.0,2446.0,1798.0,1363.0,990.0,770.0,589.0,490.0,372.0,280.0,236.0,211.0,169.0,124.0,108.0,102.0,72.0,71.0,46.0,18.0,FOO
0.0,0.0,0.0,0.0,158.0,473.0,757.0,973.0,1194.0,1551.0,1714.0,1882.0,1893.0,1739.0,1492.0,1060.0,778.0,427.0,206.0,77.0,10.0,0.0,0.0,0.0,0.0,0.0,488.0,1378.0,2106.0,2913.0,3453.0,3122.0,1918.0,809.0,176.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943.0,3164.0,4611.0,4418.0,2389.0,749.0,99.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FOO
11.0,74.0,413.0,752.0,811.0,992.0,1084.0,937.0,934.0,889.0,760.0,657.0,567.0,571.0,577.0,589.0,548.0,536.0,537.0,627.0,975.0,2543.0,1.0,326.0,1695.0,2059.0,1805.0,1332.0,1094.0,1032.0,1025.0,935.0,815.0,752.0,722.0,624.0,481.0,432.0,306.0,288.0,268.0,199.0,166.0,27.0,655.0,3915.0,3215.0,1782.0,1064.0,728.0,685.0,594.0,459.0,345.0,352.0,392.0,445.0,536.0,458.0,385.0,250.0,107.0,16.0,1.0,0.0,0.0,FOO
33.0,104.0,457.0,704.0,847.0,1008.0,1044.0,948.0,852.0,904.0,776.0,686.0,553.0,577.0,607.0,600.0,567.0,485.0,566.0,630.0,971.0,2465.0,1.0,299.0,1648.0,2076.0,1729.0,1302.0,1174.0,1053.0,1062.0,883.0,843.0,804.0,775.0,586.0,481.0,390.0,334.0,289.0,270.0,197.0,157.0,31.0,743.0,3819.0,3119.0,1759.0,1114.0,758.0,625.0,619.0,467.0,383.0,349.0,384.0,423.0,571.0,478.0,390.0,235.0,121.0,26.0,1.0,0.0,0.0,FOO
510.0,417.0,797.0,1057.0,1001.0,912.0,868.0,825.0,850.0,837.0,743.0,707.0,709.0,660.0,618.0,565.0,532.0,557.0,591.0,587.0,744.0,1297.0,24.0,1009.0,2293.0,1727.0,1369.0,1129.0,1019.0,916.0,796.0,737.0,678.0,622.0,545.0,541.0,513.0,417.0,401.0,351.0,315.0,292.0,341.0,349.0,731.0,2351.0,1843.0,1402.0,1171.0,933.0,784.0,722.0,610.0,581.0,603.0,511.0,486.0,417.0,421.0,326.0,356.0,315.0,312.0,312.0,473.0,724.0,FOO
510.0,417.0,797.0,1057.0,1001.0,912.0,868.0,825.0,850.0,837.0,743.0,707.0,709.0,660.0,618.0,565.0,532.0,557.0,591.0,587.0,744.0,1297.0,24.0,1009.0,2293.0,1727.0,1369.0,1129.0,1019.0,916.0,796.0,737.0,678.0,622.0,545.0,541.0,513.0,417.0,401.0,351.0,315.0,292.0,341.0,349.0,731.0,2351.0,1843.0,1402.0,1171.0,933.0,784.0,722.0,610.0,581.0,603.0,511.0,486.0,417.0,421.0,326.0,356.0,315.0,312.0,312.0,473.0,724.0,FOO
871.0,794.0,650.0,860.0,1019.0,1088.0,1087.0,984.0,767.0,884.0,817.0,944.0,1006.0,1092.0,1147.0,1083.0,774.0,385.0,130.0,2.0,0.0,0.0,3716.0,3523.0,1380.0,1244.0,1342.0,1278.0,1042.0,833.0,738.0,513.0,391.0,258.0,102.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10774.0,2801.0,1180.0,669.0,459.0,254.0,168.0,52.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FOO
827.0,1483.0,1144.0,972.0,914.0,913.0,813.0,683.0,682.0,836.0,835.0,1187.0,1175.0,1274.0,1200.0,979.0,428.0,39.0,0.0,0.0,0.0,0.0,3877.0,2984.0,1890.0,1344.0,1590.0,1425.0,1043.0,943.0,617.0,350.0,200.0,98.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6438.0,8248.0,921.0,413.0,206.0,103.0,49.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FOO
34.0,85.0,192.0,744.0,2748.0,3841.0,1991.0,1141.0,713.0,532.0,454.0,417.0,416.0,464.0,496.0,493.0,491.0,470.0,358.0,214.0,86.0,4.0,93.0,231.0,2341.0,6270.0,1946.0,940.0,684.0,581.0,601.0,568.0,557.0,539.0,420.0,296.0,192.0,74.0,34.0,14.0,2.0,1.0,0.0,0.0,241.0,3587.0,7236.0,1462.0,962.0,853.0,743.0,527.0,366.0,232.0,111.0,39.0,15.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GRA
0.0,0.0,12.0,90.0,217.0,382.0,534.0,633.0,832.0,993.0,1164.0,1268.0,1371.0,1508.0,1533.0,1475.0,1297.0,1122.0,929.0,592.0,344.0,88.0,0.0,0.0,54.0,218.0,484.0,703.0,897.0,1169.0,1315.0,1424.0,1496.0,1660.0,1487.0,1346.0,1152.0,916.0,777.0,562.0,354.0,224.0,116.0,30.0,0.0,17.0,312.0,726.0,984.0,1288.0,1468.0,1558.0,1582.0,1729.0,1428.0,1320.0,1058.0,895.0,720.0,481.0,338.0,231.0,136.0,74.0,33.0,6.0,GRA
0.0,0.0,0.0,45.0,203.0,418.0,691.0,946.0,1126.0,1250.0,1457.0,1499.0,1549.0,1482.0,1396.0,1276.0,1107.0,829.0,570.0,324.0,174.0,42.0,0.0,0.0,16.0,167.0,479.0,891.0,1287.0,1468.0,1669.0,1647.0,1689.0,1535.0,1376.0,1184.0,1009.0,723.0,500.0,336.0,219.0,115.0,54.0,20.0,0.0,5.0,214.0,807.0,1351.0,1663.0,1805.0,1801.0,1798.0,1554.0,1349.0,1208.0,871.0,685.0,456.0,305.0,237.0,132.0,80.0,31.0,25.0,7.0,GRA
1847.0,992.0,1026.0,960.0,1102.0,1046.0,1011.0,1049.0,977.0,888.0,952.0,950.0,906.0,799.0,584.0,436.0,376.0,234.0,161.0,64.0,24.0,0.0,1136.0,3591.0,3701.0,2133.0,1547.0,1309.0,875.0,588.0,425.0,319.0,239.0,237.0,143.0,76.0,33.0,25.0,4.0,3.0,0.0,0.0,0.0,0.0,3480.0,4066.0,2353.0,1447.0,1163.0,986.0,806.0,553.0,409.0,344.0,228.0,203.0,141.0,103.0,46.0,26.0,24.0,6.0,0.0,0.0,0.0,0.0,LEA
485.0,380.0,700.0,1301.0,1904.0,2285.0,2561.0,2566.0,1986.0,1368.0,562.0,107.0,48.0,32.0,25.0,22.0,15.0,18.0,16.0,3.0,0.0,0.0,150.0,1523.0,7034.0,6414.0,927.0,149.0,42.0,13.0,10.0,9.0,7.0,17.0,28.0,19.0,26.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,327.0,5523.0,9766.0,590.0,25.0,20.0,18.0,34.0,22.0,21.0,7.0,4.0,9.0,8.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,LEA
2691.0,2815.0,2562.0,2352.0,1928.0,1426.0,1034.0,612.0,335.0,271.0,172.0,105.0,60.0,8.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,342.0,1194.0,2131.0,2819.0,2677.0,2745.0,2000.0,1258.0,572.0,327.0,185.0,101.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4801.0,2625.0,2276.0,2043.0,1507.0,1092.0,764.0,548.0,306.0,232.0,132.0,43.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEA
1048.0,1118.0,1076.0,1019.0,1043.0,998.0,974.0,924.0,942.0,913.0,874.0,860.0,782.0,780.0,735.0,650.0,541.0,492.0,345.0,220.0,49.0,1.0,661.0,1046.0,1207.0,1168.0,1181.0,1193.0,1094.0,1006.0,992.0,1010.0,888.0,871.0,797.0,771.0,687.0,583.0,499.0,397.0,246.0,85.0,2.0,0.0,1949.0,2037.0,1702.0,1472.0,1348.0,1161.0,1024.0,955.0,841.0,768.0,677.0,604.0,474.0,367.0,348.0,249.0,206.0,133.0,59.0,10.0,0.0,0.0,LEA
3138.0,1713.0,1107.0,848.0,697.0,637.0,619.0,578.0,584.0,520.0,554.0,543.0,517.0,527.0,603.0,542.0,600.0,645.0,720.0,519.0,162.0,11.0,2617.0,1731.0,1246.0,1008.0,823.0,686.0,660.0,613.0,571.0,589.0,550.0,530.0,536.0,517.0,581.0,619.0,690.0,723.0,742.0,328.0,24.0,0.0,4811.0,1936.0,1172.0,882.0,784.0,697.0,632.0,623.0,558.0,507.0,471.0,508.0,426.0,428.0,452.0,406.0,415.0,413.0,233.0,30.0,0.0,0.0,LEA
2215.0,2071.0,1461.0,1151.0,974.0,881.0,731.0,713.0,625.0,622.0,552.0,481.0,440.0,423.0,431.0,396.0,424.0,369.0,396.0,404.0,624.0,0.0,4319.0,2534.0,1412.0,1045.0,861.0,771.0,644.0,550.0,482.0,420.0,392.0,326.0,314.0,288.0,253.0,268.0,259.0,241.0,268.0,271.0,358.0,108.0,4146.0,2863.0,1763.0,1182.0,962.0,680.0,545.0,476.0,390.0,348.0,336.0,359.0,288.0,283.0,288.0,233.0,235.0,260.0,223.0,329.0,172.0,23.0,LEA
